time_s,type,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,qx,qy,qz,qr
86.53336090277777,lowG,0.1771709228515625,8.935160595703124,4.347870214843749,143.90243902439025,20.0,2.439024390243903,-25.8,44.699999999999996,34.8,0.403536731377244,-0.3773528775200248,-0.5547116519883275,0.622139771598881
86.53779547222223,lowG,0.4644751220703125,9.030928662109375,4.127603662109375,134.75609756097563,17.134146341463417,5.487804878048781,-25.8,44.699999999999996,34.8,0.40706903487443924,-0.3799301525577903,-0.5523063689470291,0.6204075715562754
86.54663804166667,lowG,0.49799394531249996,9.064447485351561,3.763685009765625,124.93902439024392,8.231707317073171,8.597560975609756,-24.3,45.9,33.6,0.41339128371328115,-0.385117057710886,-0.5477565536275506,0.6170536900206204
86.55107261111111,lowG,0.5123591552734374,9.265560424804686,3.69664736328125,126.21951219512196,2.1341463414634148,9.329268292682928,-24.3,45.9,33.6,0.4163306374102831,-0.3879274120554328,-0.5455646198242903,0.615256344075784
86.55550718055555,lowG,0.5123591552734374,9.404424121093749,3.4859576171874997,132.8048780487805,-3.7195121951219514,9.573170731707318,-25.65,45.75,32.4,0.4193066293373704,-0.39102425519376993,-0.5433383723720908,0.6132417105448208
86.55994175000001,lowG,0.411802685546875,9.327809667968749,3.2513258544921873,143.1707317073171,-8.78048780487805,10.548780487804878,-25.65,45.75,32.4,0.4224164616316557,-0.39446005690842867,-0.5410005636513233,0.6109697100309814
86.56437631944445,lowG,0.39264907226562495,9.447519750976562,3.0885201416015624,154.20731707317074,-12.926829268292684,11.951219512195124,-25.65,45.75,32.4,0.42567659821361303,-0.39823850244283676,-0.5385071290656924,0.6084534500278543
86.57327045833334,lowG,0.38786066894531246,9.394847314453125,2.6623522460937497,170.7317073170732,-14.451219512195124,15.670731707317074,-25.65,45.75,32.4,0.4330130647867918,-0.40607199259102345,-0.5323495781049132,0.6034974310207347
86.57770502777778,lowG,0.32082302246093747,9.504980590820312,2.748543505859375,170.7317073170732,-12.01219512195122,17.378048780487806,-25.65,45.75,32.4,0.43696660827845335,-0.40974558889865875,-0.5287935519590974,0.601287048783023
86.58213959722222,lowG,0.32561142578124996,9.442731347656249,2.887407202148437,166.28048780487805,-9.207317073170733,16.82926829268293,-24.9,47.25,30.45,0.44085890613496304,-0.4131773104891181,-0.5252496963366866,0.5992000429545056
86.58657416666668,lowG,0.430956298828125,9.437942944335937,2.77727392578125,157.9268292682927,-5.7926829268292686,17.5,-24.9,47.25,30.45,0.44415253307670355,-0.41682653594762087,-0.5223750891163945,0.5967482153824119
86.59100873611112,lowG,0.32082302246093747,9.667786303710937,3.0502129150390624,146.58536585365854,-1.4634146341463417,16.82926829268293,-24.9,47.25,30.45,0.44724442157894373,-0.42007144447416067,-0.5196424433961511,0.594545322011019
86.59544330555556,lowG,0.40222587890625,9.595960253906249,3.1220389648437497,134.32926829268294,4.451219512195122,15.609756097560977,-26.099999999999998,48.6,29.849999999999998,0.45015070121735334,-0.4228879138827324,-0.5170276397839189,0.5926319078356364
86.60522238888889,lowG,0.45968671875,9.715670336914062,3.1364041748046874,110.06097560975611,11.219512195121952,12.621951219512196,-26.099999999999998,48.6,29.849999999999998,0.45535730198025703,-0.42738961428403854,-0.5123054925352335,0.5895175378677325
86.60965695833333,lowG,0.469263525390625,9.840168823242188,2.9448680419921875,102.19512195121952,10.853658536585368,12.74390243902439,-25.8,49.05,28.5,0.4581457367166877,-0.42883237823843956,-0.5094856228679419,0.5887526436403939
86.61409152777777,lowG,0.5985504150390625,9.945513696289062,2.839523168945312,99.20731707317074,8.231707317073171,15.060975609756099,-25.8,49.05,28.5,0.46028677001595497,-0.4308353587985039,-0.5073434431105852,0.5874688193342181
86.61852609722222,lowG,0.7422025146484375,9.9981861328125,2.3415292236328122,98.59756097560977,5.426829268292684,16.34146341463415,-25.8,49.05,28.5,0.46236357744783163,-0.4329637326300144,-0.505178889259696,0.5861370303291442
86.62296066666667,lowG,0.4740519287109375,10.012551342773437,2.1883003173828124,100.60975609756099,3.353658536585366,17.439024390243905,-27.15,50.4,28.2,0.46445645298808813,-0.43516780715435743,-0.5030051656067371,0.5847178689480345
86.62739523611111,lowG,0.5698199951171875,9.801861596679688,2.04943662109375,105.3048780487805,2.1341463414634148,17.439024390243905,-27.15,50.4,28.2,0.4666164806112647,-0.4374952334910631,-0.5007558763027191,0.5831899630848025
86.63516018055556,lowG,0.70868369140625,9.476250170898437,1.6328455322265625,117.8658536585366,-5.914634146341464,16.585365853658537,-25.8,51.75,26.55,0.4711317354813218,-0.4426977876573801,-0.4961285460740328,0.5795774515939051
86.63959475,lowG,0.584185205078125,9.65342109375,1.5227122558593749,121.70731707317074,-6.158536585365854,14.939024390243905,-25.8,51.75,26.55,0.47354099340736866,-0.44547700975090265,-0.4937587259337306,0.5775045297748371
86.64402931944444,lowG,0.603338818359375,9.576806640625,1.4700398193359374,121.34146341463416,-5.731707317073171,12.987804878048781,-25.8,51.75,26.55,0.47596608102321625,-0.4481894690543413,-0.4914224771782756,0.5754011109375406
86.64846388888888,lowG,0.679953271484375,9.567229833984374,1.7669208251953124,117.19512195121952,-7.195121951219513,10.426829268292684,-25.95,53.1,24.9,0.478257205337286,-0.4507671305909753,-0.489256271161139,0.5733300451321609
86.65289845833334,lowG,0.59376201171875,9.581595043945311,1.6807295654296874,112.13414634146342,-8.658536585365855,9.207317073170733,-25.95,53.1,24.9,0.4804296353831887,-0.4532397482544184,-0.4872316913679242,0.5712848457421216
86.65733302777778,lowG,0.4644751220703125,9.763554370117188,1.2114660400390624,108.47560975609757,-7.378048780487806,9.329268292682928,-25.95,53.1,24.9,0.4830970922484994,-0.4550971360877156,-0.4845835482701659,0.5698092496017416
86.72392519444445,lowG,0.45968671875,9.3086560546875,0.679953271484375,25.0609756097561,25.54878048780488,-27.195121951219516,-27.45,54.75,20.4,0.5121689848601818,-0.45716127660125494,-0.46247975807636976,0.5610694890057952
86.7283513888889,lowG,0.5985504150390625,9.404424121093749,0.55545478515625,24.146341463414636,21.82926829268293,-27.987804878048784,-26.55,54.6,20.25,0.5140786655247211,-0.4560877364128828,-0.4615972312167287,0.5609234337047656
86.73277758333333,lowG,0.5363011718749999,9.548076220703125,0.5027823486328125,26.76829268292683,15.54878048780488,-28.719512195121954,-26.55,54.6,20.25,0.5159521922469139,-0.45517635624855757,-0.4608094673603773,0.5605911654842014
86.73720377777778,lowG,0.5219359619140624,9.82580361328125,0.2825157958984375,30.000000000000004,11.341463414634147,-28.10975609756098,-26.55,54.6,20.25,0.5178311513736844,-0.4544392703101039,-0.46001629810780287,0.5601078947329861
86.74162997222223,lowG,0.488417138671875,9.955090502929687,0.086191259765625,35.0609756097561,8.963414634146343,-26.646341463414636,-26.849999999999998,54.15,19.8,0.519758440554142,-0.45389500074088573,-0.45915039628744125,0.5594742222517883
86.74605616666668,lowG,0.5315127685546874,10.127473022460936,0.09576806640624999,40.97560975609756,8.353658536585366,-24.451219512195124,-26.849999999999998,54.15,19.8,0.5217538075521588,-0.4535101614892483,-0.45814152248203754,0.5587556202031988
86.75496161805556,lowG,0.507570751953125,10.031704956054687,0.19632453613281248,54.32926829268293,7.378048780487806,-18.597560975609756,-24.45,55.05,20.099999999999998,0.5259791286662221,-0.4532553507015109,-0.45558176282793283,0.5570913754910995
86.75938781250001,lowG,0.39264907226562495,9.897629663085937,0.1197100830078125,59.39024390243903,8.109756097560977,-16.402439024390244,-24.45,55.05,20.099999999999998,0.5282480772584677,-0.45327858347445726,-0.45405654795467854,0.5561700692194809
86.76381400694444,lowG,0.49799394531249996,9.945513696289062,0.17238251953125,62.926829268292686,9.634146341463415,-13.719512195121952,-24.45,55.05,20.099999999999998,0.530556496232748,-0.4533730400726199,-0.4523673104122281,0.5552715617704075
86.76824020138889,lowG,0.3399766357421875,9.821015209960937,0.39743747558593745,63.53658536585366,11.585365853658537,-10.914634146341465,-25.05,56.85,21.0,0.5323523301631212,-0.4540231330320239,-0.4512059027329087,0.5539650030287664
86.77266639583334,lowG,0.3687070556640625,9.710881933593749,0.4070142822265625,63.17073170731708,13.170731707317074,-10.30487804878049,-25.05,56.85,21.0,0.5341439992189407,-0.4546410134062171,-0.4500031052157283,0.5527105411728334
86.77709259027779,lowG,0.2920926025390625,9.6917283203125,0.6368576416015624,60.67073170731708,14.085365853658537,-8.902439024390244,-25.05,56.85,21.0,0.5358472848311067,-0.4551899489015341,-0.4488234333693981,0.5515680587349626
86.81263989583333,lowG,0.3687070556640625,9.897629663085937,0.09576806640624999,35.243902439024396,18.963414634146343,-10.914634146341465,-24.15,57.0,18.599999999999998,0.5506751788780093,-0.4520909860730171,-0.4372192695736885,0.5488259268590086
86.81706609027778,lowG,0.38786066894531246,9.849745629882811,0.22026655273437498,35.91463414634147,16.28048780487805,-12.01219512195122,-24.15,57.0,18.599999999999998,0.5523688429966569,-0.45156255550682545,-0.4359229700639844,0.5485900873341354
86.82149228472223,lowG,0.38786066894531246,10.079588989257813,0.0909796630859375,38.23170731707317,12.01219512195122,-12.926829268292684,-24.15,55.949999999999996,17.099999999999998,0.5540640261024237,-0.4511481896042824,-0.4346870956942439,0.548202056574813
86.82591847916667,lowG,0.32561142578124996,9.945513696289062,-0.17238251953125,41.03658536585366,7.621951219512196,-14.451219512195124,-24.15,55.949999999999996,17.099999999999998,0.5557897984981537,-0.4508627662435174,-0.4335248935967684,0.5476099273502406
86.83034467361111,lowG,0.16759411621093748,10.031704956054687,-0.33039982910156246,45.73170731707317,3.4756097560975614,-15.182926829268293,-24.15,55.949999999999996,17.099999999999998,0.557583331130445,-0.45071628224104643,-0.43238930590450764,0.5468044896557671
86.83477086805556,lowG,0.1771709228515625,9.82580361328125,-0.5027823486328125,51.15853658536586,1.0975609756097562,-14.756097560975611,-24.15,56.699999999999996,16.65,0.55945975612849,-0.45072339102625847,-0.4311814419925213,0.5458349293840502
86.90569891666667,lowG,0.3495534423828125,9.662997900390625,-0.0047884033203125,12.256097560975611,-6.158536585365854,-1.3414634146341464,-24.3,58.05,15.0,0.585352941416204,-0.45029484014958143,-0.4086653720587492,0.5362733487598885
86.9101334861111,lowG,0.229843359375,9.730035546875,-0.009576806640625,7.378048780487806,-12.256097560975611,-1.2804878048780488,-24.3,58.05,15.0,0.5857396619394422,-0.450016625225544,-0.40831755474209785,0.5363495687899024
86.91456805555556,lowG,0.28730419921875,9.710881933593749,-0.201112939453125,4.878048780487806,-17.98780487804878,-1.0975609756097562,-23.7,59.099999999999994,14.399999999999999,0.5859933895990252,-0.44984556268900633,-0.4081190750002861,0.5363669804305323
86.919002625,lowG,0.3687070556640625,9.744400756835937,-0.33039982910156246,5.0,-22.682926829268293,0.5487804878048781,-23.7,59.099999999999994,14.399999999999999,0.5861527966335416,-0.4498294508084655,-0.4079713160172105,0.5363187200641217
86.92343719444445,lowG,0.17238251953125,9.701305126953125,-0.488417138671875,5.914634146341464,-25.975609756097562,1.0365853658536586,-23.7,59.099999999999994,14.399999999999999,0.5863031866028905,-0.44989844877272844,-0.40788037329912186,0.5361656089759561
86.92787176388889,lowG,0.39264907226562495,9.859322436523437,-0.7757213378906249,5.853658536585367,-30.000000000000004,1.9512195121951221,-22.2,57.0,14.399999999999999,0.5863896887749434,-0.4501055823639035,-0.407807182520628,0.5359527959698163
86.93246289583334,lowG,0.2059013427734375,10.050858569335936,-0.9816226806640624,7.439024390243903,-33.65853658536586,2.9268292682926833,-22.2,57.0,14.399999999999999,0.5864708758890629,-0.4504266148433089,-0.40777187421917915,0.5356210180439999
86.93689746527778,lowG,0.2154781494140625,10.290278735351562,-1.2306196533203124,9.207317073170733,-35.609756097560975,4.939024390243903,-22.2,57.0,14.399999999999999,0.5865473570302129,-0.45087569765746593,-0.4076860249042511,0.5352246335143177
86.94133203472222,lowG,0.1771709228515625,10.333374365234375,-1.5610194824218748,14.878048780487806,-35.609756097560975,7.378048780487806,-24.15,59.4,14.1,0.5867222584784031,-0.4515050109475851,-0.40744318440556526,0.5346870748172949
86.94576660416668,lowG,0.1771709228515625,10.371681591796875,-2.0063409912109376,21.82926829268293,-33.41463414634146,10.914634146341465,-24.15,59.4,14.1,0.5870595518499613,-0.45230784453451633,-0.4069183748215437,0.5340375760064606
86.95020117361112,lowG,-0.047884033203124995,10.271125122070313,-1.838746875,26.707317073170735,-29.32926829268293,15.182926829268293,-24.15,59.4,14.1,0.5874924045056105,-0.4531534919515252,-0.4061640650033951,0.5334185408103781
86.95463574305556,lowG,-0.09576806640624999,10.002974536132811,-2.1021090576171875,32.5609756097561,-21.707317073170735,17.682926829268293,-24.45,58.199999999999996,13.35,0.5881341686472297,-0.4540283717215061,-0.40508910827338696,0.532784432674062
86.96349931944444,lowG,-0.0909796630859375,9.868899243164062,-1.5562310791015623,39.268292682926834,-3.9024390243902443,22.80487804878049,-24.45,58.199999999999996,13.35,0.5898573054000735,-0.45544851757586,-0.4020484434440732,0.5319699768110169
86.96793388888888,lowG,-0.1771709228515625,9.586383447265625,-1.1156979736328125,38.23170731707317,3.1707317073170733,23.719512195121954,-23.55,58.8,13.2,0.5908174971118569,-0.4559151539579034,-0.4002677034586668,0.5318475562282362
86.97236845833334,lowG,-0.1197100830078125,9.375693701171874,-0.8571241943359375,34.390243902439025,6.829268292682928,23.53658536585366,-23.55,58.8,13.2,0.5917331911623478,-0.4562175050377846,-0.39848584681749344,0.5319083083202109
86.97680302777778,lowG,0.105344873046875,9.34696328125,-0.6943184814453125,28.292682926829272,9.02439024390244,24.146341463414636,-23.55,58.8,13.2,0.5925145801156759,-0.45639493595808744,-0.3967357072979212,0.5321944318921193
86.98123759722222,lowG,-0.0047884033203125,9.255983618164063,-0.4213794921875,20.48780487804878,11.585365853658537,23.29268292682927,-25.349999999999998,57.3,12.0,0.5931222252547741,-0.45640730299055576,-0.39517653174698353,0.5326667893178036
86.98567216666666,lowG,-0.086191259765625,9.294290844726563,-0.2825157958984375,10.792682926829269,13.414634146341465,22.682926829268293,-25.349999999999998,57.3,12.0,0.5935505237430334,-0.4562097257003188,-0.39379418175667524,0.5333822310083091
