sep=,
DeviceTag:,Xsens_DOT_02
FirmwareVersion:,1.4.0
AppVersion:,2020.2.2
Measurement Mode:,Sensor fusion Mode - Orientation(Quaternion)
StartTime: ,2020-11-04_15:24:03_812 CET
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
973,2492760332,0.491874,0.008913,0.005148,-0.870606
974,2492776999,0.491869,0.008911,0.005150,-0.870609
975,2492793666,0.491866,0.008905,0.005146,-0.870610
976,2492810333,0.491866,0.008906,0.005137,-0.870611
977,2492827000,0.491865,0.008904,0.005136,-0.870611
978,2492843667,0.491870,0.008898,0.005133,-0.870609
979,2492860334,0.491880,0.008905,0.005142,-0.870602
980,2492877001,0.491878,0.008902,0.005132,-0.870604
981,2492893668,0.491878,0.008896,0.005122,-0.870604
982,2492910335,0.491873,0.008905,0.005132,-0.870607
983,2492927002,0.491875,0.008898,0.005128,-0.870605
984,2492943669,0.491875,0.008899,0.005128,-0.870606
985,2492960336,0.491879,0.008904,0.005134,-0.870603
986,2492977003,0.491878,0.008904,0.005123,-0.870604
987,2492993670,0.491882,0.008910,0.005129,-0.870601
988,2493010337,0.491880,0.008911,0.005134,-0.870602
989,2493027004,0.491879,0.008906,0.005136,-0.870603
990,2493043671,0.491876,0.008913,0.005137,-0.870605
991,2493060338,0.491876,0.008914,0.005143,-0.870605
992,2493077005,0.491872,0.008918,0.005132,-0.870607
993,2493093672,0.491869,0.008916,0.005141,-0.870609
994,2493110339,0.491871,0.008910,0.005137,-0.870607
995,2493127006,0.491870,0.008905,0.005143,-0.870608
996,2493143673,0.491867,0.008903,0.005149,-0.870610
997,2493160340,0.491868,0.008899,0.005148,-0.870609
998,2493177007,0.491862,0.008900,0.005150,-0.870613
999,2493193674,0.491872,0.008904,0.005155,-0.870607
1000,2493210341,0.491884,0.008899,0.005144,-0.870600
1001,2493227008,0.491890,0.008901,0.005138,-0.870597
1002,2493243675,0.491875,0.008908,0.005139,-0.870605
1003,2493260342,0.491866,0.008904,0.005139,-0.870610
1004,2493277009,0.491881,0.008906,0.005141,-0.870602
1005,2493293676,0.491867,0.008918,0.005132,-0.870610
1006,2493310343,0.491898,0.008920,0.005134,-0.870592
1007,2493327010,0.491877,0.008922,0.005127,-0.870604
1008,2493343677,0.491872,0.008922,0.005139,-0.870607
1009,2493360344,0.491893,0.008924,0.005144,-0.870595
1010,2493377011,0.491908,0.008918,0.005140,-0.870587
1011,2493393678,0.491896,0.008917,0.005149,-0.870593
1012,2493410345,0.491897,0.008905,0.005158,-0.870593
1013,2493427012,0.491922,0.008907,0.005162,-0.870579
1014,2493443679,0.491929,0.008899,0.005163,-0.870575
1015,2493460346,0.491918,0.008897,0.005161,-0.870581
1016,2493477013,0.491933,0.008896,0.005160,-0.870573
1017,2493493680,0.491939,0.008900,0.005150,-0.870569
1018,2493510347,0.491909,0.008902,0.005147,-0.870586
1019,2493527014,0.491919,0.008902,0.005141,-0.870581
1020,2493543681,0.491925,0.008894,0.005143,-0.870577
1021,2493560348,0.491915,0.008900,0.005144,-0.870583
1022,2493577015,0.491921,0.008901,0.005148,-0.870579
1023,2493593682,0.491921,0.008901,0.005145,-0.870579
1024,2493610349,0.491933,0.008902,0.005142,-0.870573
1025,2493627016,0.491933,0.008896,0.005144,-0.870573
1026,2493643683,0.491951,0.008899,0.005146,-0.870562
1027,2493660350,0.491945,0.008890,0.005138,-0.870566
1028,2493677017,0.491953,0.008889,0.005144,-0.870561
1029,2493693684,0.491950,0.008887,0.005144,-0.870563
1030,2493710351,0.491938,0.008889,0.005145,-0.870570
1031,2493727018,0.491923,0.008894,0.005133,-0.870578
1032,2493743685,0.491913,0.008896,0.005119,-0.870584
1033,2493760352,0.491874,0.008894,0.005116,-0.870606
1034,2493777019,0.491878,0.008898,0.005103,-0.870604
1035,2493793686,0.491864,0.008900,0.005099,-0.870612
1036,2493810353,0.491847,0.008890,0.005109,-0.870621
1037,2493827020,0.491860,0.008900,0.005112,-0.870614
1038,2493843687,0.491829,0.008898,0.005114,-0.870632
1039,2493860354,0.491859,0.008892,0.005123,-0.870614
1040,2493877021,0.491856,0.008895,0.005112,-0.870616
1041,2493893688,0.491849,0.008889,0.005122,-0.870620
1042,2493910355,0.491840,0.008885,0.005129,-0.870626
1043,2493927022,0.491847,0.008884,0.005129,-0.870622
1044,2493943689,0.491872,0.008876,0.005132,-0.870608
1045,2493960356,0.491881,0.008872,0.005142,-0.870602
1046,2493977023,0.491900,0.008874,0.005145,-0.870592
1047,2493993690,0.491892,0.008876,0.005138,-0.870596
1048,2494010357,0.491871,0.008883,0.005144,-0.870608
1049,2494027024,0.491843,0.008877,0.005145,-0.870624
1050,2494043691,0.491838,0.008871,0.005145,-0.870627
1051,2494060358,0.491821,0.008885,0.005148,-0.870636
1052,2494077025,0.491825,0.008892,0.005148,-0.870633
1053,2494093692,0.491795,0.008894,0.005140,-0.870651
1054,2494110359,0.491788,0.008882,0.005136,-0.870655
1055,2494127026,0.491747,0.008866,0.005135,-0.870678
1056,2494143693,0.491784,0.008857,0.005132,-0.870657
1057,2494160360,0.491789,0.008870,0.005124,-0.870654
1058,2494177027,0.491785,0.008873,0.005124,-0.870656
1059,2494193694,0.491767,0.008867,0.005120,-0.870667
1060,2494210361,0.491778,0.008864,0.005123,-0.870661
1061,2494227028,0.491776,0.008870,0.005130,-0.870662
1062,2494243695,0.491757,0.008863,0.005149,-0.870673
1063,2494260362,0.491790,0.008862,0.005143,-0.870654
1064,2494277029,0.491820,0.008862,0.005142,-0.870637
1065,2494293696,0.491833,0.008867,0.005148,-0.870630
1066,2494310363,0.491854,0.008870,0.005142,-0.870618
1067,2494327030,0.491816,0.008862,0.005141,-0.870639
1068,2494343697,0.491802,0.008868,0.005130,-0.870647
1069,2494360364,0.491816,0.008853,0.005135,-0.870639
1070,2494377031,0.491804,0.008851,0.005141,-0.870646
1071,2494393698,0.491823,0.008847,0.005138,-0.870635
1072,2494410365,0.491809,0.008847,0.005134,-0.870643
1073,2494427032,0.491830,0.008847,0.005135,-0.870631
1074,2494443699,0.491826,0.008835,0.005136,-0.870633
1075,2494460366,0.491829,0.008833,0.005137,-0.870632
1076,2494477033,0.491831,0.008820,0.005133,-0.870631
1077,2494493700,0.491844,0.008885,0.005158,-0.870623
1078,2494510367,0.491843,0.008884,0.005162,-0.870624
1079,2494527034,0.491841,0.008877,0.005158,-0.870625
1080,2494543701,0.491841,0.008883,0.005139,-0.870625
1081,2494560368,0.491852,0.008877,0.005140,-0.870619
1082,2494577035,0.491829,0.008877,0.005145,-0.870632
1083,2494593702,0.491859,0.008884,0.005148,-0.870615
1084,2494610369,0.491875,0.008886,0.005149,-0.870605
1085,2494627036,0.491845,0.008880,0.005155,-0.870622
1086,2494643703,0.491833,0.008880,0.005160,-0.870629
1087,2494660370,0.491837,0.008881,0.005164,-0.870627
1088,2494677037,0.491870,0.008881,0.005184,-0.870608
1089,2494693704,0.491922,0.008868,0.005175,-0.870579
1090,2494710371,0.491996,0.008855,0.005179,-0.870537
1091,2494727038,0.492014,0.008829,0.005150,-0.870527
1092,2494743705,0.491999,0.008836,0.005126,-0.870536
1093,2494760372,0.492022,0.008837,0.005153,-0.870523
1094,2494777039,0.492021,0.008885,0.005141,-0.870523
1095,2494793706,0.492039,0.008872,0.005152,-0.870513
1096,2494810373,0.492060,0.008880,0.005149,-0.870501
1097,2494827040,0.492014,0.008885,0.005136,-0.870527
1098,2494843707,0.492002,0.008874,0.005143,-0.870534
1099,2494860374,0.491987,0.008876,0.005138,-0.870542
1100,2494877041,0.491957,0.008862,0.005142,-0.870560
1101,2494893708,0.491958,0.008856,0.005143,-0.870559
1102,2494910375,0.491946,0.008855,0.005145,-0.870566
1103,2494927042,0.491965,0.008856,0.005140,-0.870555
1104,2494943709,0.491986,0.008842,0.005149,-0.870543
1105,2494960376,0.491981,0.008845,0.005151,-0.870546
1106,2494977043,0.491914,0.008851,0.005155,-0.870584
1107,2494993710,0.491922,0.008845,0.005154,-0.870579
1108,2495010377,0.491908,0.008841,0.005152,-0.870587
1109,2495027044,0.491883,0.008833,0.005164,-0.870601
1110,2495043711,0.491892,0.008838,0.005155,-0.870596
1111,2495060378,0.491924,0.008831,0.005165,-0.870578
1112,2495077045,0.491946,0.008829,0.005151,-0.870566
1113,2495093712,0.491899,0.008817,0.005147,-0.870592
1114,2495110379,0.491907,0.008817,0.005142,-0.870588
1115,2495127046,0.491890,0.008817,0.005130,-0.870598
1116,2495143713,0.491898,0.008824,0.005133,-0.870593
1117,2495160380,0.491902,0.008822,0.005135,-0.870591
1118,2495177047,0.491892,0.008825,0.005145,-0.870596
1119,2495193714,0.491888,0.008830,0.005139,-0.870599
1120,2495210381,0.491902,0.008834,0.005134,-0.870591
1121,2495227048,0.491907,0.008826,0.005134,-0.870588
1122,2495243715,0.491890,0.008832,0.005133,-0.870598
1123,2495260382,0.491882,0.008829,0.005129,-0.870602
1124,2495277049,0.491865,0.008819,0.005133,-0.870612
1125,2495293716,0.491809,0.008825,0.005145,-0.870644
1126,2495310383,0.491808,0.008823,0.005136,-0.870644
1127,2495327050,0.491869,0.008824,0.005137,-0.870610
1128,2495343717,0.491908,0.008824,0.005144,-0.870587
1129,2495360384,0.491920,0.008822,0.005153,-0.870581
1130,2495377051,0.491912,0.008816,0.005144,-0.870585
1131,2495393718,0.491922,0.008812,0.005146,-0.870580
1132,2495410385,0.491907,0.008805,0.005153,-0.870588
1133,2495427052,0.491876,0.008811,0.005157,-0.870605
1134,2495443719,0.491914,0.008812,0.005165,-0.870584
1135,2495460386,0.491903,0.008806,0.005162,-0.870591
1136,2495477053,0.491894,0.008816,0.005152,-0.870596
1137,2495493720,0.491872,0.008816,0.005165,-0.870608
1138,2495510387,0.491864,0.008818,0.005157,-0.870612
1139,2495527054,0.491922,0.008808,0.005156,-0.870579
1140,2495543721,0.491907,0.008815,0.005152,-0.870588
1141,2495560388,0.491907,0.008817,0.005159,-0.870588
1142,2495577055,0.491923,0.008813,0.005169,-0.870579
1143,2495593722,0.491921,0.008817,0.005169,-0.870580
1144,2495610389,0.491930,0.008812,0.005167,-0.870575
1145,2495627056,0.491951,0.008813,0.005160,-0.870563
1146,2495643723,0.491914,0.008807,0.005168,-0.870584
1147,2495660390,0.491907,0.008799,0.005172,-0.870588
1148,2495677057,0.491954,0.008798,0.005170,-0.870562
1149,2495693724,0.491936,0.008806,0.005171,-0.870572
1150,2495710391,0.491866,0.008802,0.005165,-0.870612
1151,2495727058,0.491866,0.008796,0.005164,-0.870611
1152,2495743725,0.491888,0.008809,0.005174,-0.870598
1153,2495760392,0.491904,0.008800,0.005175,-0.870590
1154,2495777059,0.491942,0.008806,0.005180,-0.870568
1155,2495793726,0.491930,0.008798,0.005179,-0.870575
1156,2495810393,0.491954,0.008803,0.005176,-0.870561
1157,2495827060,0.491963,0.008786,0.005184,-0.870556
1158,2495843727,0.491897,0.008777,0.005177,-0.870594
1159,2495860394,0.491899,0.008782,0.005177,-0.870593
1160,2495877061,0.491880,0.008778,0.005171,-0.870604
1161,2495893728,0.491922,0.008779,0.005180,-0.870580
1162,2495910395,0.491995,0.008773,0.005187,-0.870538
1163,2495927062,0.492001,0.008780,0.005181,-0.870535
1164,2495943729,0.491963,0.008782,0.005185,-0.870557
1165,2495960396,0.491955,0.008769,0.005190,-0.870561
1166,2495977063,0.491963,0.008772,0.005185,-0.870557
1167,2495993730,0.491969,0.008768,0.005185,-0.870553
1168,2496010397,0.491954,0.008774,0.005194,-0.870562
1169,2496027064,0.491946,0.008775,0.005196,-0.870566
1170,2496043731,0.491974,0.008777,0.005184,-0.870550
1171,2496060398,0.491949,0.008774,0.005180,-0.870565
1172,2496077065,0.491943,0.008771,0.005181,-0.870568
1173,2496093732,0.491971,0.008765,0.005189,-0.870552
1174,2496110399,0.491968,0.008774,0.005199,-0.870554
1175,2496127066,0.491980,0.008768,0.005198,-0.870547
1176,2496143733,0.491993,0.008767,0.005199,-0.870540
1177,2496160400,0.491991,0.008772,0.005201,-0.870541
1178,2496177067,0.491985,0.008765,0.005194,-0.870545
1179,2496193734,0.491979,0.008764,0.005202,-0.870548
1180,2496210401,0.491955,0.008770,0.005206,-0.870561
1181,2496227068,0.491943,0.008774,0.005203,-0.870568
1182,2496243735,0.491923,0.008776,0.005206,-0.870579
1183,2496260402,0.491919,0.008776,0.005198,-0.870581
1184,2496277069,0.491923,0.008776,0.005198,-0.870579
1185,2496293736,0.491926,0.008772,0.005202,-0.870577
1186,2496310403,0.491924,0.008773,0.005194,-0.870579
1187,2496327070,0.491931,0.008784,0.005195,-0.870575
1188,2496343737,0.491951,0.008782,0.005191,-0.870563
1189,2496360404,0.491963,0.008780,0.005180,-0.870557
1190,2496377071,0.491938,0.008786,0.005185,-0.870571
1191,2496393738,0.491939,0.008787,0.005189,-0.870570
1192,2496410405,0.491862,0.008776,0.005192,-0.870614
1193,2496427072,0.491849,0.008784,0.005193,-0.870621
1194,2496443739,0.491852,0.008777,0.005192,-0.870619
1195,2496460406,0.491830,0.008765,0.005197,-0.870632
1196,2496477073,0.491875,0.008757,0.005200,-0.870606
1197,2496493740,0.491882,0.008856,0.005182,-0.870602
1198,2496510407,0.491877,0.008857,0.005181,-0.870605
1199,2496527074,0.491894,0.008851,0.005176,-0.870595
1200,2496543741,0.491889,0.008845,0.005173,-0.870598
1201,2496560408,0.491886,0.008841,0.005168,-0.870599
1202,2496577075,0.491859,0.008837,0.005171,-0.870615
1203,2496593742,0.491810,0.008831,0.005165,-0.870643
1204,2496610409,0.491825,0.008839,0.005152,-0.870634
1205,2496627076,0.491819,0.008834,0.005149,-0.870638
1206,2496643743,0.491818,0.008827,0.005145,-0.870638
1207,2496660410,0.491805,0.008836,0.005138,-0.870646
1208,2496677077,0.491808,0.008829,0.005139,-0.870644
1209,2496693744,0.491847,0.008821,0.005147,-0.870622
1210,2496710411,0.491860,0.008821,0.005145,-0.870615
1211,2496727078,0.491895,0.008820,0.005150,-0.870595
1212,2496743745,0.491905,0.008822,0.005151,-0.870589
1213,2496760412,0.491913,0.008818,0.005158,-0.870585
1214,2496777079,0.491923,0.008814,0.005161,-0.870579
1215,2496793746,0.491934,0.008819,0.005160,-0.870572
1216,2496810413,0.491936,0.008818,0.005147,-0.870572
1217,2496827080,0.491939,0.008823,0.005148,-0.870570
1218,2496843747,0.491943,0.008817,0.005163,-0.870567
1219,2496860414,0.491958,0.008824,0.005161,-0.870559
1220,2496877081,0.491978,0.008842,0.005154,-0.870548
1221,2496893748,0.491986,0.008834,0.005153,-0.870543
1222,2496910415,0.491972,0.008829,0.005155,-0.870551
1223,2496927082,0.491989,0.008839,0.005147,-0.870542
1224,2496943749,0.491981,0.008847,0.005145,-0.870546
1225,2496960416,0.492015,0.008853,0.005155,-0.870527
1226,2496977083,0.492025,0.008852,0.005152,-0.870521
1227,2496993750,0.492049,0.008857,0.005148,-0.870508
1228,2497010417,0.491990,0.008857,0.005140,-0.870541
1229,2497027084,0.491950,0.008857,0.005138,-0.870564
1230,2497043751,0.491914,0.008848,0.005146,-0.870584
1231,2497060418,0.491962,0.008854,0.005163,-0.870556
1232,2497077085,0.491966,0.008865,0.005155,-0.870554
1233,2497093752,0.491983,0.008859,0.005155,-0.870545
1234,2497110419,0.491961,0.008852,0.005167,-0.870557
1235,2497127086,0.491915,0.008864,0.005159,-0.870583
1236,2497143753,0.491895,0.008871,0.005159,-0.870594
1237,2497160420,0.491844,0.008871,0.005161,-0.870623
1238,2497177087,0.491867,0.008870,0.005172,-0.870610
1239,2497193754,0.491887,0.008871,0.005168,-0.870599
1240,2497210421,0.491899,0.008876,0.005164,-0.870592
1241,2497227088,0.491907,0.008871,0.005172,-0.870587
1242,2497243755,0.491906,0.008870,0.005176,-0.870588
1243,2497260422,0.491876,0.008876,0.005169,-0.870605
1244,2497277089,0.491859,0.008893,0.005166,-0.870614
1245,2497293756,0.491887,0.008901,0.005160,-0.870599
1246,2497310423,0.491982,0.008900,0.005149,-0.870545
1247,2497327090,0.491999,0.008892,0.005150,-0.870536
1248,2497343757,0.492002,0.008877,0.005150,-0.870534
1249,2497360424,0.491988,0.008889,0.005148,-0.870542
1250,2497377091,0.491984,0.008882,0.005140,-0.870544
1251,2497393758,0.491977,0.008882,0.005144,-0.870548
1252,2497410425,0.491943,0.008877,0.005162,-0.870567
1253,2497427092,0.491963,0.008873,0.005168,-0.870556
1254,2497443759,0.491977,0.008871,0.005170,-0.870548
1255,2497460426,0.491996,0.008870,0.005173,-0.870537
1256,2497477093,0.492029,0.008865,0.005166,-0.870518
1257,2497493760,0.492030,0.008858,0.005176,-0.870518
1258,2497510427,0.492047,0.008851,0.005163,-0.870509
1259,2497527094,0.492042,0.008853,0.005165,-0.870512
1260,2497543761,0.492041,0.008855,0.005166,-0.870512
1261,2497560428,0.492018,0.008863,0.005154,-0.870525
1262,2497577095,0.492018,0.008855,0.005157,-0.870525
1263,2497593762,0.492026,0.008858,0.005151,-0.870521
1264,2497610429,0.492004,0.008857,0.005146,-0.870533
1265,2497627096,0.492013,0.008860,0.005141,-0.870528
1266,2497643763,0.492054,0.008855,0.005138,-0.870505
1267,2497660430,0.492054,0.008859,0.005136,-0.870505
1268,2497677097,0.492047,0.008867,0.005134,-0.870508
1269,2497693764,0.492037,0.008864,0.005141,-0.870514
1270,2497710431,0.492038,0.008865,0.005134,-0.870514
1271,2497727098,0.492029,0.008861,0.005140,-0.870519
1272,2497743765,0.492026,0.008855,0.005144,-0.870520
1273,2497760432,0.492003,0.008857,0.005145,-0.870533
1274,2497777099,0.492028,0.008847,0.005155,-0.870519
1275,2497793766,0.492019,0.008851,0.005154,-0.870525
1276,2497810433,0.491997,0.008857,0.005150,-0.870537
1277,2497827100,0.491950,0.008850,0.005151,-0.870563
1278,2497843767,0.491946,0.008849,0.005160,-0.870565
1279,2497860434,0.491954,0.008853,0.005154,-0.870561
1280,2497877101,0.491927,0.008860,0.005152,-0.870576
1281,2497893768,0.491915,0.008869,0.005145,-0.870583
1282,2497910435,0.491902,0.008860,0.005154,-0.870590
1283,2497927102,0.491911,0.008863,0.005146,-0.870586
1284,2497943769,0.491909,0.008869,0.005155,-0.870587
1285,2497960436,0.491878,0.008868,0.005162,-0.870604
1286,2497977103,0.491892,0.008867,0.005172,-0.870596
1287,2497993770,0.491892,0.008867,0.005164,-0.870596
1288,2498010437,0.491935,0.008869,0.005156,-0.870572
1289,2498027104,0.491923,0.008869,0.005144,-0.870578
1290,2498043771,0.491847,0.008865,0.005140,-0.870622
1291,2498060438,0.491845,0.008864,0.005146,-0.870623
1292,2498077105,0.491947,0.008868,0.005140,-0.870565
1293,2498093772,0.491950,0.008870,0.005149,-0.870563
1294,2498110439,0.491932,0.008877,0.005147,-0.870573
1295,2498127106,0.491926,0.008887,0.005149,-0.870577
1296,2498143773,0.491919,0.008885,0.005135,-0.870581
1297,2498160440,0.491922,0.008890,0.005145,-0.870579
1298,2498177107,0.491911,0.008887,0.005138,-0.870585
1299,2498193774,0.491894,0.008890,0.005132,-0.870595
1300,2498210441,0.491900,0.008886,0.005128,-0.870591
1301,2498227108,0.491920,0.008878,0.005132,-0.870580
1302,2498243775,0.491917,0.008876,0.005134,-0.870582
1303,2498260442,0.491929,0.008880,0.005131,-0.870575
1304,2498277109,0.492019,0.008878,0.005134,-0.870524
1305,2498293776,0.492017,0.008875,0.005126,-0.870525
1306,2498310443,0.492018,0.008882,0.005124,-0.870525
1307,2498327110,0.492012,0.008883,0.005118,-0.870528
1308,2498343777,0.492011,0.008889,0.005115,-0.870529
1309,2498360444,0.492027,0.008881,0.005120,-0.870520
1310,2498377111,0.492038,0.008894,0.005104,-0.870514
1311,2498393778,0.492055,0.008911,0.005111,-0.870504
1312,2498410445,0.492049,0.008914,0.005114,-0.870507
1313,2498427112,0.492046,0.008917,0.005107,-0.870509
1314,2498443779,0.492049,0.008918,0.005098,-0.870507
1315,2498460446,0.492044,0.008916,0.005095,-0.870510
1316,2498477113,0.492035,0.008909,0.005100,-0.870515
1317,2498493780,0.492012,0.008863,0.005160,-0.870529
1318,2498510447,0.492006,0.008860,0.005154,-0.870532
1319,2498527114,0.492030,0.008859,0.005162,-0.870518
1320,2498543781,0.492012,0.008864,0.005165,-0.870528
1321,2498560448,0.492030,0.008867,0.005166,-0.870518
1322,2498577115,0.492029,0.008866,0.005169,-0.870518
1323,2498593782,0.492025,0.008874,0.005169,-0.870521
1324,2498610449,0.492006,0.008881,0.005169,-0.870531
1325,2498627116,0.492016,0.008881,0.005160,-0.870526
1326,2498643783,0.492024,0.008893,0.005149,-0.870521
1327,2498660450,0.492019,0.008897,0.005162,-0.870524
1328,2498677117,0.492026,0.008888,0.005150,-0.870520
1329,2498693784,0.492028,0.008889,0.005147,-0.870519
1330,2498710451,0.492023,0.008895,0.005143,-0.870522
1331,2498727118,0.492044,0.008904,0.005140,-0.870510
1332,2498743785,0.492041,0.008909,0.005137,-0.870512
1333,2498760452,0.492065,0.008905,0.005136,-0.870498
1334,2498777119,0.492058,0.008909,0.005134,-0.870502
1335,2498793786,0.492080,0.008914,0.005130,-0.870490
1336,2498810453,0.492081,0.008921,0.005124,-0.870489
1337,2498827120,0.492085,0.008929,0.005124,-0.870486
1338,2498843787,0.492090,0.008936,0.005115,-0.870484
1339,2498860454,0.492111,0.008930,0.005120,-0.870472
1340,2498877121,0.492132,0.008934,0.005108,-0.870460
1341,2498893788,0.492118,0.008938,0.005102,-0.870468
1342,2498910455,0.492105,0.008934,0.005105,-0.870475
1343,2498927122,0.492105,0.008936,0.005109,-0.870475
1344,2498943789,0.492102,0.008929,0.005108,-0.870477
1345,2498960456,0.492112,0.008931,0.005109,-0.870471
1346,2498977123,0.492062,0.008934,0.005113,-0.870500
1347,2498993790,0.492066,0.008945,0.005106,-0.870497
1348,2499010457,0.492079,0.008935,0.005116,-0.870490
1349,2499027124,0.492074,0.008934,0.005123,-0.870493
1350,2499043791,0.492057,0.008929,0.005118,-0.870503
1351,2499060458,0.492052,0.008918,0.005119,-0.870506
1352,2499077125,0.492058,0.008917,0.005126,-0.870502
1353,2499093792,0.492065,0.008910,0.005129,-0.870498
1354,2499110459,0.492069,0.008911,0.005135,-0.870496
1355,2499127126,0.492078,0.008906,0.005143,-0.870490
1356,2499143793,0.492077,0.008899,0.005144,-0.870491
1357,2499160460,0.492082,0.008904,0.005143,-0.870488
1358,2499177127,0.492063,0.008904,0.005144,-0.870499
1359,2499193794,0.492073,0.008912,0.005130,-0.870494
1360,2499210461,0.492085,0.008915,0.005125,-0.870486
1361,2499227128,0.492105,0.008918,0.005123,-0.870475
1362,2499243795,0.492118,0.008918,0.005122,-0.870468
1363,2499260462,0.492159,0.008919,0.005129,-0.870445
1364,2499277129,0.492160,0.008918,0.005128,-0.870444
1365,2499293796,0.492158,0.008908,0.005146,-0.870445
1366,2499310463,0.492180,0.008904,0.005145,-0.870433
1367,2499327130,0.492201,0.008905,0.005145,-0.870421
1368,2499343797,0.492241,0.008894,0.005127,-0.870399
1369,2499360464,0.492272,0.008893,0.005119,-0.870381
1370,2499377131,0.492263,0.008899,0.005124,-0.870386
1371,2499393798,0.492252,0.008911,0.005111,-0.870392
1372,2499410465,0.492225,0.008913,0.005112,-0.870408
1373,2499427132,0.492225,0.008923,0.005114,-0.870407
1374,2499443799,0.492242,0.008927,0.005120,-0.870398
1375,2499460466,0.492248,0.008924,0.005119,-0.870395
1376,2499477133,0.492247,0.008928,0.005125,-0.870395
1377,2499493800,0.492247,0.008936,0.005139,-0.870395
1378,2499510467,0.492253,0.008929,0.005146,-0.870392
1379,2499527134,0.492257,0.008930,0.005145,-0.870389
1380,2499543801,0.492270,0.008926,0.005147,-0.870382
1381,2499560468,0.492248,0.008924,0.005146,-0.870394
1382,2499577135,0.492253,0.008929,0.005142,-0.870392
1383,2499593802,0.492230,0.008934,0.005141,-0.870405
1384,2499610469,0.492223,0.008934,0.005138,-0.870408
1385,2499627136,0.492222,0.008936,0.005133,-0.870409
1386,2499643803,0.492206,0.008936,0.005138,-0.870418
1387,2499660470,0.492237,0.008931,0.005141,-0.870400
1388,2499677137,0.492240,0.008929,0.005140,-0.870399
1389,2499693804,0.492231,0.008923,0.005141,-0.870404
1390,2499710471,0.492260,0.008924,0.005144,-0.870387
1391,2499727138,0.492264,0.008927,0.005148,-0.870385
1392,2499743805,0.492222,0.008920,0.005144,-0.870409
1393,2499760472,0.492220,0.008927,0.005128,-0.870410
1394,2499777139,0.492179,0.008921,0.005122,-0.870433
1395,2499793806,0.492173,0.008919,0.005115,-0.870437
1396,2499810473,0.492135,0.008928,0.005119,-0.870458
1397,2499827140,0.492158,0.008922,0.005129,-0.870445
1398,2499843807,0.492144,0.008911,0.005133,-0.870453
1399,2499860474,0.492158,0.008917,0.005127,-0.870445
1400,2499877141,0.492156,0.008922,0.005139,-0.870446
1401,2499893808,0.492132,0.008926,0.005135,-0.870460
1402,2499910475,0.492133,0.008920,0.005136,-0.870459
1403,2499927142,0.492119,0.008922,0.005145,-0.870467
1404,2499943809,0.492087,0.008927,0.005137,-0.870485
1405,2499960476,0.492095,0.008914,0.005141,-0.870481
1406,2499977143,0.492082,0.008908,0.005136,-0.870488
1407,2499993810,0.492085,0.008911,0.005132,-0.870487
1408,2500010477,0.492090,0.008903,0.005138,-0.870484
1409,2500027144,0.492084,0.008905,0.005150,-0.870487
1410,2500043811,0.492089,0.008900,0.005141,-0.870485
1411,2500060478,0.492085,0.008888,0.005143,-0.870487
1412,2500077145,0.492082,0.008898,0.005140,-0.870488
1413,2500093812,0.492072,0.008902,0.005142,-0.870494
1414,2500110479,0.492088,0.008901,0.005137,-0.870485
1415,2500127146,0.492098,0.008896,0.005137,-0.870479
1416,2500143813,0.492098,0.008889,0.005143,-0.870480
1417,2500160480,0.492069,0.008893,0.005136,-0.870496
1418,2500177147,0.492073,0.008892,0.005139,-0.870494
1419,2500193814,0.492067,0.008887,0.005142,-0.870497
1420,2500210481,0.492052,0.008892,0.005133,-0.870506
1421,2500227148,0.492057,0.008896,0.005112,-0.870503
1422,2500243815,0.492043,0.008889,0.005097,-0.870511
1423,2500260482,0.492021,0.008891,0.005095,-0.870523
1424,2500277149,0.492049,0.008895,0.005085,-0.870507
1425,2500293816,0.492062,0.008889,0.005084,-0.870500
1426,2500310483,0.492146,0.008894,0.005085,-0.870452
1427,2500327150,0.492160,0.008890,0.005101,-0.870445
1428,2500343817,0.492172,0.008888,0.005100,-0.870438
1429,2500360484,0.492162,0.008882,0.005115,-0.870444
1430,2500377151,0.492174,0.008885,0.005115,-0.870437
1431,2500393818,0.492145,0.008887,0.005114,-0.870453
1432,2500410485,0.492108,0.008889,0.005122,-0.870474
1433,2500427152,0.492093,0.008885,0.005117,-0.870483
1434,2500443819,0.492091,0.008894,0.005123,-0.870483
1435,2500460486,0.492094,0.008895,0.005119,-0.870482
1436,2500477153,0.492102,0.008896,0.005135,-0.870477
1437,2500493820,0.492064,0.008882,0.005138,-0.870499
1438,2500510487,0.492094,0.008885,0.005139,-0.870482
1439,2500527154,0.492116,0.008889,0.005129,-0.870469
1440,2500543821,0.492124,0.008870,0.005119,-0.870465
1441,2500560488,0.492150,0.008865,0.005126,-0.870451
1442,2500577155,0.492151,0.008864,0.005125,-0.870450
1443,2500593822,0.492152,0.008854,0.005113,-0.870449
1444,2500610489,0.492146,0.008854,0.005110,-0.870453
1445,2500627156,0.492114,0.008862,0.005103,-0.870471
1446,2500643823,0.492115,0.008844,0.005107,-0.870471
1447,2500660490,0.492114,0.008843,0.005110,-0.870471
1448,2500677157,0.492112,0.008842,0.005106,-0.870472
1449,2500693824,0.492116,0.008847,0.005114,-0.870470
